speed,d_lat,throttle,brake,steer,ego_fwd,road_fwd,collision,off_road,steer_delta,idling,route_progress_pct
12.018750750731643,1.057273507118225,0.6340977442839747,0.0,-0.2708325521487117,[-0.99426144  0.10697491],[-1.00000000e+00  1.21982892e-04],False,False,-0.0015597747306496101,False,0
12.989349831611076,0.8655341863632202,0.6370192531807427,0.0,-0.2720803719332314,[-0.9904809   0.13764849],[-1.00000000e+00  1.21982892e-04],False,False,-0.0012478197845197103,False,0
13.933620307182961,0.7729096412658691,0.6393564602981571,0.0,-0.2730786277608471,[-0.9853192   0.17072099],[-1.00000000e+00  1.21982892e-04],False,False,-0.0009982558276157016,False,0
14.854024484460021,0.8500504493713379,0.6412262259920886,0.0,-0.2738772324229397,[-0.97852445  0.20613   ],[-1.00000000e+00  1.21982892e-04],False,False,-0.0007986046620925835,False,0
15.742257118839444,1.0894309282302856,0.6427220385472338,0.0,-0.2745161161526138,[-0.9698543   0.24368489],[-1.00000000e+00  1.21982892e-04],False,False,-0.0006388837296740779,False,0
16.60364000017933,1.433127760887146,0.6439186885913499,0.0,-0.2750272231363531,[-0.95903605  0.28328365],[-1.00000000e+00  1.21982892e-04],False,False,-0.0005111069837392956,False,0
17.437750837946542,1.5135284662246704,0.6448760086266428,0.0,-0.27543610872334445,[-0.94587147  0.32454106],[-1.00000000e+00  1.21982892e-04],False,False,-0.0004088855869913699,False,0
18.24811306815174,1.5724440813064575,0.6456418646548773,0.0,-0.2757632171929376,[-0.93015212  0.36717406],[-1.00000000e+00  1.21982892e-04],False,False,-0.00032710846959316253,False,0
18.762164209004244,1.7909849882125854,0.6462545494774647,0.0,-0.2760249039686121,[-0.91167921  0.41090238],[-1.00000000e+00  1.21982892e-04],False,False,-0.0002616867756745078,False,0
18.559722540547696,2.1361634731292725,0.6467446973355347,0.0,-0.27623425338915175,[-0.8902995   0.45537528],[-1.00000000e+00  1.21982892e-04],False,False,-0.00020934942053962846,False,0
18.6729303385541,2.5500736236572266,0.6471368156219908,0.0,-0.27640173292558345,[-0.86646742  0.4992336 ],[-1.00000000e+00  1.21982892e-04],False,False,-0.00016747953643170277,False,0
19.014375573619716,2.7306325435638428,0.6474505102511555,0.0,-0.27653571655472875,[-0.84054351  0.54174405],[-1.00000000e+00  1.21982892e-04],False,False,-0.0001339836291452956,False,0
19.487055795171496,3.0044007301330566,0.6477014659544874,0.0,-0.276642903458045,[-0.81226867  0.58328348],[-1.00000000e+00  1.21982892e-04],False,True,-0.00010718690331623648,False,0
